Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
39,39,1,156.70082528721773,0,3600.0,-1,23.060864,0.0,1,156.70082528721773,19,865.9133649999998,SAT,,0.11,
40,40,1,10.407599886018344,0,3600.0,-1,23.105672,0.0,1,10.407599886018344,20,889.0190369999998,SAT,,0.114,
41,41,1,59.44269403445872,0,3600.0,-1,23.155994,0.0,1,59.44269403445872,20,912.1750309999998,SAT,,0.113,
42,42,1,11.454426020360557,0,3600.0,-1,23.209319,0.0,1,11.454426020360557,21,935.3843499999998,SAT,,0.118,
43,43,1,33.66988157011258,0,3600.0,-1,23.245898,0.0,1,33.66988157011258,21,958.6302479999998,SAT,,0.109,
44,44,1,23.42766310685804,0,3600.0,-1,23.285195,0.0,1,23.42766310685804,22,981.9154429999999,SAT,,0.11,
45,45,1,178.65785823348605,0,3600.0,-1,23.327304,0.0,1,178.65785823348605,22,1005.2427469999999,SAT,,0.108,
46,46,1,10.0142021486921,0,3600.0,-1,23.361657,0.0,1,10.0142021486921,23,1028.604404,SAT,,0.108,
47,47,1,53.127001246429586,0,3600.0,-1,23.399335,0.0,1,53.127001246429586,23,1052.003739,SAT,,0.107,
48,48,1,84.01171300319692,0,3600.0,-1,23.440609,0.0,1,84.01171300319692,24,1075.444348,SAT,,0.108,
49,49,1,74.94075924004204,0,3600.0,-1,23.484943,0.0,1,74.94075924004204,24,1098.929291,SAT,,0.111,
50,50,1,12.818993372938507,0,3600.0,-1,23.540397,0.0,1,12.818993372938507,25,1122.469688,SAT,,0.142,
51,51,1,16.15170488566735,0,3600.0,-1,23.603172999999998,0.0,1,16.15170488566735,25,1146.0728609999999,SAT,,0.144,
52,52,1,61.40037020268043,0,3600.0,-1,23.649464,0.0,1,61.40037020268043,26,1169.722325,SAT,,0.125,
53,53,1,44.290599081935156,0,3600.0,-1,23.710068,0.0,1,44.290599081935156,26,1193.432393,SAT,,0.154,
54,54,1,231.51085531374187,0,3600.0,-1,23.766899,0.0,1,231.51085531374187,27,1217.199292,SAT,,0.19,
55,55,1,35.6778886377931,0,3600.0,-1,23.828963,0.0,1,35.6778886377931,27,1241.028255,SAT,,0.195,
56,56,1,20.064884710048894,0,3600.0,-1,23.899675,0.0,1,20.064884710048894,28,1264.9279299999998,SAT,,0.167,
57,57,1,111.02197419401725,0,3600.0,-1,23.952544,0.0,1,111.02197419401725,28,1288.8804739999998,SAT,,0.153,
58,58,1,71.69138903095381,0,3600.0,-1,24.006319,0.0,1,71.69138903095381,29,1312.886793,SAT,,0.129,
59,59,1,171.07166860144693,0,3600.0,-1,24.047093,0.0,1,171.07166860144693,29,1336.9338859999998,SAT,,0.111,
60,60,1,6.620120648074014,0,3600.0,-1,24.082411,0.0,1,6.620120648074014,30,1361.016297,SAT,,0.114,
61,61,1,62.05875992565032,0,3600.0,-1,24.126197,0.0,1,62.05875992565032,30,1385.142494,SAT,,0.118,
62,62,1,1.9824748834582966,0,3600.0,-1,24.167322,0.0,1,1.9824748834582966,31,1409.309816,SAT,,0.116,
63,63,1,12.71009616739046,0,3600.0,-1,24.218774,0.0,1,12.71009616739046,31,1433.52859,SAT,,0.136,
64,64,1,11.075257650815816,0,3600.0,-1,24.258698,0.0,1,11.075257650815816,32,1457.787288,SAT,,0.114,
65,65,1,15.552677629844396,0,3600.0,-1,24.302094,0.0,1,15.552677629844396,32,1482.089382,SAT,,0.111,
66,66,1,10.66132885508023,0,3600.0,-1,24.339969,0.0,1,10.66132885508023,33,1506.429351,SAT,,0.111,
67,67,1,254.7018585141023,0,3600.0,-1,24.380529,0.0,1,254.7018585141023,33,1530.80988,SAT,,0.115,
68,68,1,9.356932094192913,0,3600.0,-1,24.422056,0.0,1,9.356932094192913,34,1555.2319360000001,SAT,,0.113,
69,69,1,8.338958049880187,0,3600.0,-1,24.470253,0.0,1,8.338958049880187,34,1579.702189,SAT,,0.115,
70,70,1,9.841269412134345,0,3600.0,-1,24.506184,0.0,1,9.841269412134345,35,1604.2083730000002,SAT,,0.113,
71,71,1,48.460209252175495,0,3600.0,-1,24.546646,0.0,1,48.460209252175495,35,1628.7550190000002,SAT,,0.109,
72,72,1,6.813505067355348,0,3600.0,-1,24.585607,0.0,1,6.813505067355348,36,1653.3406260000002,SAT,,0.117,
73,73,1,107.92100761424604,0,3600.0,-1,24.61988,0.0,1,107.92100761424604,36,1677.9605060000001,SAT,,0.111,
74,74,1,8.157980321381064,0,3600.0,-1,24.663244,0.0,1,8.157980321381064,37,1702.6237500000002,SAT,,0.111,
75,75,1,87.40368994423835,0,3600.0,-1,24.721138,0.0,1,87.40368994423835,37,1727.3448880000003,SAT,,0.12,
76,76,1,10.815517393197984,0,3600.0,-1,24.757427,0.0,1,10.815517393197984,38,1752.1023150000003,SAT,,0.109,
77,77,1,28.163029770769022,0,3600.0,-1,24.832615,0.0,1,28.163029770769022,38,1776.9349300000003,SAT,,0.152,
78,78,1,7.2113363981666225,0,3600.0,-1,24.872722,0.0,1,7.2113363981666225,39,1801.8076520000004,SAT,,0.112,
79,79,1,408.3137516839539,0,3600.0,-1,24.906461,0.0,1,408.3137516839539,39,1826.7141130000005,SAT,,0.113,
80,80,1,254.04212627999215,0,3600.0,-1,24.951615,0.0,1,254.04212627999215,40,1851.6657280000004,SAT,,0.116,
81,81,1,43.501464401832614,0,3600.0,-1,24.992884,0.0,1,43.501464401832614,40,1876.6586120000004,SAT,,0.112,
82,82,1,14.519513289534915,0,3600.0,-1,25.044426,0.0,1,14.519513289534915,41,1901.7030380000003,SAT,,0.116,
83,83,1,63.15206041518101,0,3600.0,-1,25.085222,0.0,1,63.15206041518101,41,1926.7882600000003,SAT,,0.114,
84,84,1,2.0518822529819563,0,3600.0,-1,25.129283,0.0,1,2.0518822529819563,42,1951.9175430000003,SAT,,0.109,
85,85,1,12.593196654399867,0,3600.0,-1,25.187366,0.0,1,12.593196654399867,42,1977.1049090000004,SAT,,0.153,
86,86,1,83.41401409178042,0,3600.0,-1,25.230036,0.0,1,83.41401409178042,43,2002.3349450000003,SAT,,0.112,
87,87,1,53.108211345371885,0,3600.0,-1,25.272908,0.0,1,53.108211345371885,43,2027.6078530000002,SAT,,0.116,
88,88,1,3.1954123021083056,0,3600.0,-1,25.316598,0.0,1,3.1954123021083056,44,2052.9244510000003,SAT,,0.114,
89,89,1,13.89857034361248,0,3600.0,-1,25.361483,0.0,1,13.89857034361248,44,2078.2859340000005,SAT,,0.111,
90,90,1,242.00660336735928,0,3600.0,-1,25.404382,0.0,1,242.00660336735928,45,2103.6903160000006,SAT,,0.114,
91,91,1,59.7922927226691,0,3600.0,-1,25.450408,0.0,1,59.7922927226691,45,2129.140724000001,SAT,,0.114,
92,92,1,9.663286710271915,0,3600.0,-1,25.489969,0.0,1,9.663286710271915,46,2154.630693000001,SAT,,0.111,
93,93,1,13.629592003483644,0,3600.0,-1,25.539003,0.0,1,13.629592003483644,46,2180.169696000001,SAT,,0.107,
94,94,1,9.959252139281878,0,3600.0,-1,25.582509,0.0,1,9.959252139281878,47,2205.7522050000007,SAT,,0.109,
95,95,1,100.55560629908695,0,3600.0,-1,25.623793,0.0,1,100.55560629908695,47,2231.375998000001,SAT,,0.119,
96,96,1,8.735296578420915,0,3600.0,-1,25.662487,0.0,1,8.735296578420915,48,2257.038485000001,SAT,,0.111,
97,97,1,3.4549084397576113,0,3600.0,-1,25.703714,0.0,1,3.4549084397576113,48,2282.742199000001,SAT,,0.111,
98,98,1,73.93591139416787,0,3600.0,-1,25.764283,0.0,1,73.93591139416787,49,2308.506482000001,SAT,,0.139,
99,99,1,46.18958878706559,0,3600.0,-1,25.809614,0.0,1,46.18958878706559,49,2334.316096000001,SAT,,0.11,
100,100,1,15.638405060727196,0,3600.0,-1,25.851997,0.0,1,15.638405060727196,50,2360.168093000001,SAT,,0.118,
