Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,46.853445861412546,0,3600.0,-1,16.634669,0.0,1,46.853445861412546,0,16.634669,SAT,,0.108,
2,2,1,197.380086320345,0,3600.0,-1,16.674033,0.0,1,197.380086320345,1,33.308702,SAT,,0.109,
3,3,1,55.5111391158244,0,3600.0,-1,16.727606,0.0,1,55.5111391158244,1,50.036308,SAT,,0.137,
4,4,1,134.2429937536789,0,3600.0,-1,16.774005,0.0,1,134.2429937536789,2,66.810313,SAT,,0.107,
5,5,1,7.283042592203119,0,3600.0,-1,16.824058,0.0,1,7.283042592203119,2,83.63437099999999,SAT,,0.111,
6,6,1,27.257737684969925,0,3600.0,-1,16.861184,0.0,1,27.257737684969925,3,100.495555,SAT,,0.106,
7,7,1,95.79817758915051,0,3600.0,-1,16.8957,0.0,1,95.79817758915051,3,117.391255,SAT,,0.091,
8,8,1,24.920452830479718,0,3600.0,-1,16.925823,0.0,1,24.920452830479718,4,134.317078,SAT,,0.095,
9,9,1,40.483092665555404,0,3600.0,-1,16.968904,0.0,1,40.483092665555404,4,151.28598200000002,SAT,,0.104,
10,10,1,9.054288526546461,0,3600.0,-1,17.007886,0.0,1,9.054288526546461,5,168.29386800000003,SAT,,0.099,
11,11,1,55.07270006475762,0,3600.0,-1,17.081889,0.0,1,55.07270006475762,5,185.37575700000002,SAT,,0.155,
12,12,1,227.62194289585122,0,3600.0,-1,17.139898,0.0,1,227.62194289585122,6,202.515655,SAT,,0.131,
13,13,1,254.71839775884467,0,3600.0,-1,17.183779,0.0,1,254.71839775884467,6,219.699434,SAT,,0.099,
14,14,1,2.7885595252204247,0,3600.0,-1,17.227413,0.0,1,2.7885595252204247,7,236.926847,SAT,,0.105,
15,15,1,147.5296315493442,0,3600.0,-1,17.284692,0.0,1,147.5296315493442,7,254.21153900000002,SAT,,0.122,
16,16,1,43.02939322231883,0,3600.0,-1,17.32463,0.0,1,43.02939322231883,8,271.53616900000003,SAT,,0.093,
17,17,1,212.03120466729663,0,3600.0,-1,17.368485,0.0,1,212.03120466729663,8,288.90465400000005,SAT,,0.105,
18,18,1,97.88215982949457,0,3600.0,-1,17.40678,0.0,1,97.88215982949457,9,306.3114340000001,SAT,,0.106,
19,19,1,310.0948564847986,0,3600.0,-1,17.481098,0.0,1,310.0948564847986,9,323.79253200000005,SAT,,0.151,
20,20,1,66.79620985365031,0,3600.0,-1,17.525785,0.0,1,66.79620985365031,10,341.31831700000004,SAT,,0.107,
21,21,1,238.58017113539825,0,3600.0,-1,17.573813,0.0,1,238.58017113539825,10,358.89213000000007,SAT,,0.104,
22,22,1,43.87116735974507,0,3600.0,-1,17.609341,0.0,1,43.87116735974507,11,376.50147100000004,SAT,,0.103,
23,23,1,13.291186532678173,0,3600.0,-1,17.641033,0.0,1,13.291186532678173,11,394.14250400000003,SAT,,0.103,
24,24,1,6.976226408644568,0,3600.0,-1,17.687646,0.0,1,6.976226408644568,12,411.83015,SAT,,0.11,
25,25,1,28.426957718435478,0,3600.0,-1,17.722905,0.0,1,28.426957718435478,12,429.55305500000003,SAT,,0.108,
26,26,1,8.673329062056101,0,3600.0,-1,17.760468,0.0,1,8.673329062056101,13,447.31352300000003,SAT,,0.109,
27,27,1,195.33529657114835,0,3600.0,-1,17.807892,0.0,1,195.33529657114835,13,465.121415,SAT,,0.113,
28,28,1,150.8957398667122,0,3600.0,-1,17.854734,0.0,1,150.8957398667122,14,482.976149,SAT,,0.117,
29,29,1,224.4962102882016,0,3600.0,-1,17.928789,0.0,1,224.4962102882016,14,500.904938,SAT,,0.161,
30,30,1,210.20571185522417,0,3600.0,-1,17.97142,0.0,1,210.20571185522417,15,518.876358,SAT,,0.112,
31,31,1,76.16844529424007,0,3600.0,-1,18.024767,0.0,1,76.16844529424007,15,536.901125,SAT,,0.107,
32,32,1,42.08666155251888,0,3600.0,-1,18.068843,0.0,1,42.08666155251888,16,554.969968,SAT,,0.13,
33,33,1,119.9367512839664,0,3600.0,-1,18.115659,0.0,1,119.9367512839664,16,573.085627,SAT,,0.116,
