Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
43,43,1,26.786657513575012,0,3600.0,-1,2.56066,0.0,1,26.786657513575012,19,55.690068,SAT,,0.251,
44,44,1,116.99034345535165,0,3600.0,-1,2.623783,0.0,1,116.99034345535165,20,58.313851,SAT,,0.237,
45,45,1,77.41283377133003,0,3600.0,-1,2.6792,0.0,1,77.41283377133003,20,60.993051,SAT,,0.253,
46,46,1,8.989656544963193,0,3600.0,-1,2.7403139999999997,0.0,1,8.989656544963193,21,63.733365,SAT,,0.221,
47,47,1,229.99970501285338,0,3600.0,-1,2.798374,0.0,1,229.99970501285338,21,66.531739,SAT,,0.327,
48,48,1,9.784057068501648,0,3600.0,-1,2.855769,0.0,1,9.784057068501648,22,69.387508,SAT,,0.267,
49,49,1,21.75050829888813,0,3600.0,-1,2.913045,0.0,1,21.75050829888813,22,72.300553,SAT,,0.363,
50,50,1,74.42818887908248,0,3600.0,-1,2.971342,0.0,1,74.42818887908248,23,75.271895,SAT,,0.303,
51,51,1,422.4482681602507,0,3600.0,-1,3.026494,0.0,1,422.4482681602507,23,78.298389,SAT,,0.316,
52,52,1,59.15979292282943,0,3600.0,-1,3.082764,0.0,1,59.15979292282943,24,81.381153,SAT,,0.396,
53,53,1,143.80320405909785,0,3600.0,-1,3.154683,0.0,1,143.80320405909785,24,84.535836,SAT,,0.382,
54,54,1,243.17422434194253,0,3600.0,-1,3.217253,0.0,1,243.17422434194253,25,87.753089,SAT,,0.26,
55,55,1,18.075780312017628,0,3600.0,-1,3.279958,0.0,1,18.075780312017628,25,91.033047,SAT,,0.338,
56,56,1,54.38790275942892,0,3600.0,-1,3.346193,0.0,1,54.38790275942892,26,94.37924,SAT,,0.277,
57,57,1,92.1053581144262,0,3600.0,-1,3.4085900000000002,0.0,1,92.1053581144262,26,97.78783,SAT,,0.142,
58,58,1,54.35228009285129,0,3600.0,-1,3.469512,0.0,1,54.35228009285129,27,101.257342,SAT,,0.297,
59,59,1,241.4055915284705,0,3600.0,-1,3.530162,0.0,1,241.4055915284705,27,104.787504,SAT,,0.269,
60,60,1,45.11824427864781,0,3600.0,-1,3.593232,0.0,1,45.11824427864781,28,108.380736,SAT,,0.347,
61,61,1,16.329603522527236,0,3600.0,-1,3.649472,0.0,1,16.329603522527236,28,112.030208,SAT,,0.334,
62,62,1,13.90172353488806,0,3600.0,-1,3.713972,0.0,1,13.90172353488806,29,115.74418,SAT,,0.322,
63,63,1,38.267759955919736,0,3600.0,-1,3.773288,0.0,1,38.267759955919736,29,119.517468,SAT,,0.284,
64,64,1,52.723155531252694,0,3600.0,-1,3.832386,0.0,1,52.723155531252694,30,123.349854,SAT,,0.362,
65,65,1,6.025413922975046,0,3600.0,-1,3.886165,0.0,1,6.025413922975046,30,127.236019,SAT,,0.29,
66,66,1,28.176850000937375,0,3600.0,-1,3.950233,0.0,1,28.176850000937375,31,131.186252,SAT,,0.325,
67,67,1,148.87899774734092,0,3600.0,-1,4.004307,0.0,1,148.87899774734092,31,135.190559,SAT,,0.315,
68,68,1,201.92864397525068,0,3600.0,-1,4.059892,0.0,1,201.92864397525068,32,139.250451,SAT,,0.316,
69,69,1,155.08383581340448,0,3600.0,-1,4.11961,0.0,1,155.08383581340448,32,143.370061,SAT,,0.308,
70,70,1,28.627233662383503,0,3600.0,-1,4.178768,0.0,1,28.627233662383503,33,147.54882899999998,SAT,,0.337,
71,71,1,77.7331664682901,0,3600.0,-1,4.244584,0.0,1,77.7331664682901,33,151.793413,SAT,,0.419,
72,72,1,79.46069993198276,0,3600.0,-1,4.309937,0.0,1,79.46069993198276,34,156.10334999999998,SAT,,0.279,
73,73,1,115.84252519566769,0,3600.0,-1,4.3758,0.0,1,115.84252519566769,34,160.47914999999998,SAT,,0.295,
74,74,1,54.36897773615375,0,3600.0,-1,4.43653,0.0,1,54.36897773615375,35,164.91567999999998,SAT,,0.272,
