Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
16,16,1,43.02939322231883,0,3600.0,-1,24.786329,0.0,1,43.02939322231883,8,388.98830000000004,SAT,,0.328,
17,17,1,212.03120466729663,0,3600.0,-1,24.840607,0.0,1,212.03120466729663,8,413.828907,SAT,,0.226,
18,18,1,97.88215982949457,0,3600.0,-1,24.901063,0.0,1,97.88215982949457,9,438.72997000000004,SAT,,0.233,
19,19,1,310.0948564847986,0,3600.0,-1,24.967081,0.0,1,310.0948564847986,9,463.69705100000004,SAT,,0.273,
20,20,1,66.79620985365031,0,3600.0,-1,25.018349,0.0,1,66.79620985365031,10,488.71540000000005,SAT,,0.322,
21,21,1,238.58017113539825,0,3600.0,-1,25.0711,0.0,1,238.58017113539825,10,513.7865,SAT,,0.276,
22,22,1,43.87116735974507,0,3600.0,-1,25.156926,0.0,1,43.87116735974507,11,538.943426,SAT,,0.313,
23,23,1,13.291186532678173,0,3600.0,-1,25.226415,0.0,1,13.291186532678173,11,564.169841,SAT,,0.25,
24,24,1,6.976226408644568,0,3600.0,-1,25.285448,0.0,1,6.976226408644568,12,589.455289,SAT,,0.268,
25,25,1,28.426957718435478,0,3600.0,-1,25.338985,0.0,1,28.426957718435478,12,614.794274,SAT,,0.321,
26,26,1,8.673329062056101,0,3600.0,-1,25.422064,0.0,1,8.673329062056101,13,640.216338,SAT,,0.255,
27,27,1,195.33529657114835,0,3600.0,-1,25.475147,0.0,1,195.33529657114835,13,665.691485,SAT,,0.242,
28,28,1,150.8957398667122,0,3600.0,-1,25.530271,0.0,1,150.8957398667122,14,691.2217559999999,SAT,,0.247,
29,29,1,224.4962102882016,0,3600.0,-1,25.59539,0.0,1,224.4962102882016,14,716.8171459999999,SAT,,0.428,
30,30,1,210.20571185522417,0,3600.0,-1,25.649765,0.0,1,210.20571185522417,15,742.4669109999999,SAT,,0.235,
31,31,1,76.16844529424007,0,3600.0,-1,25.701555,0.0,1,76.16844529424007,15,768.1684659999999,SAT,,0.274,
32,32,1,42.08666155251888,0,3600.0,-1,25.775812,0.0,1,42.08666155251888,16,793.9442779999998,SAT,,0.326,
33,33,1,119.9367512839664,0,3600.0,-1,25.839012,0.0,1,119.9367512839664,16,819.7832899999999,SAT,,0.26,
34,34,1,72.46855075292072,0,3600.0,-1,25.917233,0.0,1,72.46855075292072,17,845.7005229999999,SAT,,0.237,
35,35,1,123.84913077036742,0,3600.0,-1,25.978031,0.0,1,123.84913077036742,17,871.6785539999998,SAT,,0.223,
36,36,1,14.192826846757516,0,3600.0,-1,26.044128,0.0,1,14.192826846757516,18,897.7226819999998,SAT,,0.354,
37,37,1,28.32370931758634,0,3600.0,-1,26.117081,0.0,1,28.32370931758634,18,923.8397629999998,SAT,,0.25,
38,38,1,5.265751528836516,0,3600.0,-1,26.175459,0.0,1,5.265751528836516,19,950.0152219999999,SAT,,0.213,
39,39,1,156.70082528721773,0,3600.0,-1,26.231891,0.0,1,156.70082528721773,19,976.2471129999999,SAT,,0.203,
40,40,1,10.407599886018344,0,3600.0,-1,26.306198,0.0,1,10.407599886018344,20,1002.5533109999999,SAT,,0.283,
41,41,1,59.44269403445872,0,3600.0,-1,26.370373,0.0,1,59.44269403445872,20,1028.9236839999999,SAT,,0.133,
42,42,1,11.454426020360557,0,3600.0,-1,26.444382,0.0,1,11.454426020360557,21,1055.3680659999998,SAT,,0.244,
43,43,1,33.66988157011258,0,3600.0,-1,26.507073,0.0,1,33.66988157011258,21,1081.8751389999998,SAT,,0.331,
44,44,1,23.42766310685804,0,3600.0,-1,26.569448,0.0,1,23.42766310685804,22,1108.4445869999997,SAT,,0.412,
45,45,1,178.65785823348605,0,3600.0,-1,26.647455,0.0,1,178.65785823348605,22,1135.0920419999998,SAT,,0.419,
46,46,1,10.0142021486921,0,3600.0,-1,26.706478,0.0,1,10.0142021486921,23,1161.7985199999998,SAT,,0.325,
47,47,1,53.127001246429586,0,3600.0,-1,26.767908,0.0,1,53.127001246429586,23,1188.5664279999999,SAT,,0.305,
48,48,1,84.01171300319692,0,3600.0,-1,26.830834,0.0,1,84.01171300319692,24,1215.397262,SAT,,0.312,
49,49,1,74.94075924004204,0,3600.0,-1,26.899978,0.0,1,74.94075924004204,24,1242.2972399999999,SAT,,0.308,
50,50,1,12.818993372938507,0,3600.0,-1,26.970058,0.0,1,12.818993372938507,25,1269.267298,SAT,,0.367,
51,51,1,16.15170488566735,0,3600.0,-1,27.023587,0.0,1,16.15170488566735,25,1296.290885,SAT,,0.256,
52,52,1,61.40037020268043,0,3600.0,-1,27.087656,0.0,1,61.40037020268043,26,1323.3785409999998,SAT,,0.231,
53,53,1,44.290599081935156,0,3600.0,-1,27.154152,0.0,1,44.290599081935156,26,1350.5326929999999,SAT,,0.246,
54,54,1,231.51085531374187,0,3600.0,-1,27.216054,0.0,1,231.51085531374187,27,1377.7487469999999,SAT,,0.342,
55,55,1,35.6778886377931,0,3600.0,-1,27.279768,0.0,1,35.6778886377931,27,1405.028515,SAT,,0.311,
56,56,1,20.064884710048894,0,3600.0,-1,27.34736,0.0,1,20.064884710048894,28,1432.375875,SAT,,0.316,
57,57,1,111.02197419401725,0,3600.0,-1,27.409443,0.0,1,111.02197419401725,28,1459.785318,SAT,,0.221,
58,58,1,71.69138903095381,0,3600.0,-1,27.470146,0.0,1,71.69138903095381,29,1487.2554639999998,SAT,,0.304,
59,59,1,171.07166860144693,0,3600.0,-1,27.526305,0.0,1,171.07166860144693,29,1514.781769,SAT,,0.215,
60,60,1,6.620120648074014,0,3600.0,-1,27.584507,0.0,1,6.620120648074014,30,1542.366276,SAT,,0.31,
61,61,1,62.05875992565032,0,3600.0,-1,27.637194,0.0,1,62.05875992565032,30,1570.0034699999999,SAT,,0.167,
62,62,1,1.9824748834582966,0,3600.0,-1,27.698538,0.0,1,1.9824748834582966,31,1597.702008,SAT,,0.36,
63,63,1,12.71009616739046,0,3600.0,-1,27.765662,0.0,1,12.71009616739046,31,1625.46767,SAT,,0.436,
64,64,1,11.075257650815816,0,3600.0,-1,27.822976,0.0,1,11.075257650815816,32,1653.290646,SAT,,0.212,
65,65,1,15.552677629844396,0,3600.0,-1,27.882455,0.0,1,15.552677629844396,32,1681.1731009999999,SAT,,0.367,
66,66,1,10.66132885508023,0,3600.0,-1,27.938881,0.0,1,10.66132885508023,33,1709.111982,SAT,,0.203,
67,67,1,254.7018585141023,0,3600.0,-1,28.000923,0.0,1,254.7018585141023,33,1737.112905,SAT,,0.237,
68,68,1,9.356932094192913,0,3600.0,-1,28.064416,0.0,1,9.356932094192913,34,1765.177321,SAT,,0.272,
69,69,1,8.338958049880187,0,3600.0,-1,28.127656,0.0,1,8.338958049880187,34,1793.3049769999998,SAT,,0.317,
70,70,1,9.841269412134345,0,3600.0,-1,28.183031,0.0,1,9.841269412134345,35,1821.4880079999998,SAT,,0.323,
71,71,1,48.460209252175495,0,3600.0,-1,28.25212,0.0,1,48.460209252175495,35,1849.740128,SAT,,0.246,
72,72,1,6.813505067355348,0,3600.0,-1,28.324715,0.0,1,6.813505067355348,36,1878.0648429999999,SAT,,0.354,
73,73,1,107.92100761424604,0,3600.0,-1,28.389852,0.0,1,107.92100761424604,36,1906.454695,SAT,,0.334,
74,74,1,8.157980321381064,0,3600.0,-1,28.458258999999998,0.0,1,8.157980321381064,37,1934.912954,SAT,,0.338,
75,75,1,87.40368994423835,0,3600.0,-1,28.525888,0.0,1,87.40368994423835,37,1963.4388419999998,SAT,,0.254,
76,76,1,10.815517393197984,0,3600.0,-1,28.584382,0.0,1,10.815517393197984,38,1992.0232239999998,SAT,,0.248,
77,77,1,28.163029770769022,0,3600.0,-1,28.648281,0.0,1,28.163029770769022,38,2020.6715049999998,SAT,,0.304,
78,78,1,7.2113363981666225,0,3600.0,-1,28.71219,0.0,1,7.2113363981666225,39,2049.383695,SAT,,0.181,
79,79,1,408.3137516839539,0,3600.0,-1,28.767526,0.0,1,408.3137516839539,39,2078.151221,SAT,,0.195,
80,80,1,254.04212627999215,0,3600.0,-1,28.827344,0.0,1,254.04212627999215,40,2106.978565,SAT,,0.259,
81,81,1,43.501464401832614,0,3600.0,-1,28.875965,0.0,1,43.501464401832614,40,2135.85453,SAT,,0.179,
82,82,1,14.519513289534915,0,3600.0,-1,28.927484,0.0,1,14.519513289534915,41,2164.782014,SAT,,0.16,
83,83,1,63.15206041518101,0,3600.0,-1,28.97746,0.0,1,63.15206041518101,41,2193.759474,SAT,,0.225,
84,84,1,2.0518822529819563,0,3600.0,-1,29.036579,0.0,1,2.0518822529819563,42,2222.796053,SAT,,0.183,
85,85,1,12.593196654399867,0,3600.0,-1,29.089222,0.0,1,12.593196654399867,42,2251.885275,SAT,,0.141,
86,86,1,83.41401409178042,0,3600.0,-1,29.166475,0.0,1,83.41401409178042,43,2281.05175,SAT,,0.314,
87,87,1,53.108211345371885,0,3600.0,-1,29.226633,0.0,1,53.108211345371885,43,2310.2783830000003,SAT,,0.263,
88,88,1,3.1954123021083056,0,3600.0,-1,29.290511,0.0,1,3.1954123021083056,44,2339.5688940000005,SAT,,0.248,
89,89,1,13.89857034361248,0,3600.0,-1,29.345765,0.0,1,13.89857034361248,44,2368.9146590000005,SAT,,0.161,
90,90,1,242.00660336735928,0,3600.0,-1,29.399456,0.0,1,242.00660336735928,45,2398.3141150000006,SAT,,0.228,
91,91,1,59.7922927226691,0,3600.0,-1,29.453639,0.0,1,59.7922927226691,45,2427.7677540000004,SAT,,0.216,
92,92,1,9.663286710271915,0,3600.0,-1,29.504601,0.0,1,9.663286710271915,46,2457.2723550000005,SAT,,0.116,
93,93,1,13.629592003483644,0,3600.0,-1,29.570045,0.0,1,13.629592003483644,46,2486.8424000000005,SAT,,0.28,
94,94,1,9.959252139281878,0,3600.0,-1,29.635711,0.0,1,9.959252139281878,47,2516.4781110000004,SAT,,0.292,
95,95,1,100.55560629908695,0,3600.0,-1,29.696824,0.0,1,100.55560629908695,47,2546.1749350000005,SAT,,0.314,
96,96,1,8.735296578420915,0,3600.0,-1,29.76188,0.0,1,8.735296578420915,48,2575.9368150000005,SAT,,0.288,
97,97,1,3.4549084397576113,0,3600.0,-1,29.825916,0.0,1,3.4549084397576113,48,2605.7627310000003,SAT,,0.274,
98,98,1,73.93591139416787,0,3600.0,-1,29.876969,0.0,1,73.93591139416787,49,2635.6397,SAT,,0.298,
99,99,1,46.18958878706559,0,3600.0,-1,29.933595,0.0,1,46.18958878706559,49,2665.573295,SAT,,0.198,
100,100,1,15.638405060727196,0,3600.0,-1,29.99699,0.0,1,15.638405060727196,50,2695.5702850000002,SAT,,0.271,
