Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,46.853445861412546,0,3600.0,-1,39.499967,0.0,1,46.853445861412546,0,39.499967,SAT,,0.117,
2,2,1,146.3587061131768,0,3600.0,-1,39.539915,0.0,1,146.3587061131768,1,79.039882,SAT,,0.113,
3,3,1,147.68154522559587,0,3600.0,-1,39.582574,0.0,1,147.68154522559587,1,118.622456,SAT,,0.113,
4,4,1,64.7171750022065,0,3600.0,-1,39.631348,0.0,1,64.7171750022065,2,158.253804,SAT,,0.115,
5,5,1,107.76736289372275,0,3600.0,-1,39.681685,0.0,1,107.76736289372275,2,197.93548900000002,SAT,,0.113,
6,6,1,30.46546988140198,0,3600.0,-1,39.725449,0.0,1,30.46546988140198,3,237.66093800000002,SAT,,0.111,
7,7,1,106.77252955053785,0,3600.0,-1,39.772167,0.0,1,106.77252955053785,3,277.433105,SAT,,0.108,
8,8,1,88.48919167625765,0,3600.0,-1,39.813858,0.0,1,88.48919167625765,4,317.246963,SAT,,0.118,
9,9,1,142.47793311298997,0,3600.0,-1,39.863887,0.0,1,142.47793311298997,4,357.11084999999997,SAT,,0.112,
10,10,1,22.007878342044783,0,3600.0,-1,39.912034,0.0,1,22.007878342044783,5,397.022884,SAT,,0.121,
11,11,1,91.96629941902766,0,3600.0,-1,39.95076,0.0,1,91.96629941902766,5,436.973644,SAT,,0.112,
12,12,1,25.86288718179853,0,3600.0,-1,39.992524,0.0,1,25.86288718179853,6,476.966168,SAT,,0.112,
13,13,1,54.18962196957675,0,3600.0,-1,40.042956,0.0,1,54.18962196957675,6,517.0091239999999,SAT,,0.117,
14,14,1,26.162278900628603,0,3600.0,-1,40.081862,0.0,1,26.162278900628603,7,557.0909859999999,SAT,,0.111,
15,15,1,62.93806623371791,0,3600.0,-1,40.122996,0.0,1,62.93806623371791,7,597.213982,SAT,,0.12,
16,16,1,29.088939851039925,0,3600.0,-1,40.164458,0.0,1,29.088939851039925,8,637.37844,SAT,,0.108,
17,17,1,10.092039542411868,0,3600.0,-1,40.21898,0.0,1,10.092039542411868,8,677.5974199999999,SAT,,0.109,
