Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,46.853445861412546,0,3600.0,-1,40.229459,0.0,1,46.853445861412546,0,40.229459,SAT,,0.113,
2,2,1,146.3587061131768,0,3600.0,-1,40.270193,0.0,1,146.3587061131768,1,80.499652,SAT,,0.113,
3,3,1,147.68154522559587,0,3600.0,-1,40.318047,0.0,1,147.68154522559587,1,120.817699,SAT,,0.112,
4,4,1,64.7171750022065,0,3600.0,-1,40.367951,0.0,1,64.7171750022065,2,161.18565,SAT,,0.129,
5,5,1,107.76736289372275,0,3600.0,-1,40.421957,0.0,1,107.76736289372275,2,201.607607,SAT,,0.111,
6,6,1,30.46546988140198,0,3600.0,-1,40.471107,0.0,1,30.46546988140198,3,242.078714,SAT,,0.11,
7,7,1,106.77252955053785,0,3600.0,-1,40.514386,0.0,1,106.77252955053785,3,282.5931,SAT,,0.115,
8,8,1,88.48919167625765,0,3600.0,-1,40.56401,0.0,1,88.48919167625765,4,323.15711,SAT,,0.114,
9,9,1,142.47793311298997,0,3600.0,-1,40.631613,0.0,1,142.47793311298997,4,363.788723,SAT,,0.151,
10,10,1,22.007878342044783,0,3600.0,-1,40.669987,0.0,1,22.007878342044783,5,404.45871,SAT,,0.115,
11,11,1,91.96629941902766,0,3600.0,-1,40.712584,0.0,1,91.96629941902766,5,445.171294,SAT,,0.116,
12,12,1,25.86288718179853,0,3600.0,-1,40.760919,0.0,1,25.86288718179853,6,485.932213,SAT,,0.111,
13,13,1,54.18962196957675,0,3600.0,-1,40.808372,0.0,1,54.18962196957675,6,526.740585,SAT,,0.115,
14,14,1,26.162278900628603,0,3600.0,-1,40.864469,0.0,1,26.162278900628603,7,567.605054,SAT,,0.137,
15,15,1,62.93806623371791,0,3600.0,-1,40.907547,0.0,1,62.93806623371791,7,608.512601,SAT,,0.12,
16,16,1,29.088939851039925,0,3600.0,-1,40.950516,0.0,1,29.088939851039925,8,649.463117,SAT,,0.116,
17,17,1,10.092039542411868,0,3600.0,-1,40.990459,0.0,1,10.092039542411868,8,690.453576,SAT,,0.11,
18,18,1,9.757951800414025,0,3600.0,-1,41.037883,0.0,1,9.757951800414025,9,731.491459,SAT,,0.11,
19,19,1,17.22622223688088,0,3600.0,-1,41.084571,0.0,1,17.22622223688088,9,772.57603,SAT,,0.112,
20,20,1,25.175145088767643,0,3600.0,-1,41.12923,0.0,1,25.175145088767643,10,813.70526,SAT,,0.108,
21,21,1,28.967053673836972,0,3600.0,-1,41.163096,0.0,1,28.967053673836972,10,854.868356,SAT,,0.109,
22,22,1,18.70887577015062,0,3600.0,-1,41.200505,0.0,1,18.70887577015062,11,896.068861,SAT,,0.115,
23,23,1,185.68897443137485,0,3600.0,-1,41.240709,0.0,1,185.68897443137485,11,937.30957,SAT,,0.112,
24,24,1,35.7144258763972,0,3600.0,-1,41.297997,0.0,1,35.7144258763972,12,978.607567,SAT,,0.114,
25,25,1,33.193815798112176,0,3600.0,-1,41.3359,0.0,1,33.193815798112176,12,1019.943467,SAT,,0.113,
26,26,1,39.758225951006395,0,3600.0,-1,41.379793,0.0,1,39.758225951006395,13,1061.3232600000001,SAT,,0.112,
27,27,1,49.778372317177556,0,3600.0,-1,41.424369,0.0,1,49.778372317177556,13,1102.7476290000002,SAT,,0.114,
28,28,1,39.815067733669835,0,3600.0,-1,41.471479,0.0,1,39.815067733669835,14,1144.2191080000002,SAT,,0.113,
29,29,1,182.2783363710665,0,3600.0,-1,41.531902,0.0,1,182.2783363710665,14,1185.7510100000002,SAT,,0.147,
30,30,1,21.789385173931066,0,3600.0,-1,41.590737,0.0,1,21.789385173931066,15,1227.3417470000002,SAT,,0.133,
31,31,1,35.08623756890569,0,3600.0,-1,41.634688,0.0,1,35.08623756890569,15,1268.9764350000003,SAT,,0.112,
32,32,1,5.273945079340939,0,3600.0,-1,41.671617,0.0,1,5.273945079340939,16,1310.6480520000002,SAT,,0.115,
33,33,1,72.65167595657401,0,3600.0,-1,41.711401,0.0,1,72.65167595657401,16,1352.3594530000003,SAT,,0.12,
34,34,1,13.27610179660676,0,3600.0,-1,41.759427,0.0,1,13.27610179660676,17,1394.1188800000002,SAT,,0.114,
35,35,1,112.34146981208855,0,3600.0,-1,41.80543,0.0,1,112.34146981208855,17,1435.9243100000003,SAT,,0.116,
36,36,1,3.0038084328266272,0,3600.0,-1,41.843862,0.0,1,3.0038084328266272,18,1477.7681720000003,SAT,,0.108,
37,37,1,301.16578732133735,0,3600.0,-1,41.892647,0.0,1,301.16578732133735,18,1519.6608190000002,SAT,,0.136,
38,38,1,15.27610179660676,0,3600.0,-1,41.941572,0.0,1,15.27610179660676,19,1561.6023910000001,SAT,,0.113,
39,39,1,64.42321664487984,0,3600.0,-1,41.98839,0.0,1,64.42321664487984,19,1603.590781,SAT,,0.115,
40,40,1,32.11083070341815,0,3600.0,-1,42.039794,0.0,1,32.11083070341815,20,1645.6305750000001,SAT,,0.133,
41,41,1,29.97586611009061,0,3600.0,-1,42.094457,0.0,1,29.97586611009061,20,1687.725032,SAT,,0.156,
42,42,1,31.780320262259725,0,3600.0,-1,42.139385,0.0,1,31.780320262259725,21,1729.864417,SAT,,0.117,
43,43,1,16.972785248145982,0,3600.0,-1,42.192539,0.0,1,16.972785248145982,21,1772.056956,SAT,,0.134,
44,44,1,38.76559111689457,0,3600.0,-1,42.23152,0.0,1,38.76559111689457,22,1814.288476,SAT,,0.113,
45,45,1,166.3809003639245,0,3600.0,-1,42.270134,0.0,1,166.3809003639245,22,1856.55861,SAT,,0.108,
46,46,1,62.60304801521818,0,3600.0,-1,42.317056,0.0,1,62.60304801521818,23,1898.8756660000001,SAT,,0.113,
47,47,1,111.64472845059127,0,3600.0,-1,42.359966,0.0,1,111.64472845059127,23,1941.2356320000001,SAT,,0.118,
48,48,1,51.35708966162905,0,3600.0,-1,42.411019,0.0,1,51.35708966162905,24,1983.646651,SAT,,0.127,
49,49,1,5.622433971857296,0,3600.0,-1,42.45966,0.0,1,5.622433971857296,24,2026.106311,SAT,,0.116,
50,50,1,43.57430600631433,0,3600.0,-1,42.498589,0.0,1,43.57430600631433,25,2068.6049,SAT,,0.113,
51,51,1,47.7987872286666,0,3600.0,-1,42.560184,0.0,1,47.7987872286666,25,2111.1650839999998,SAT,,0.127,
52,52,1,65.8186063319317,0,3600.0,-1,42.601855,0.0,1,65.8186063319317,26,2153.7669389999996,SAT,,0.122,
53,53,1,130.56211784744298,0,3600.0,-1,42.644618,0.0,1,130.56211784744298,26,2196.4115569999994,SAT,,0.119,
54,54,1,40.445813351021634,0,3600.0,-1,42.691404,0.0,1,40.445813351021634,27,2239.1029609999996,SAT,,0.118,
55,55,1,87.16025946627731,0,3600.0,-1,42.732202,0.0,1,87.16025946627731,27,2281.8351629999997,SAT,,0.109,
56,56,1,37.018649103647846,0,3600.0,-1,42.781143,0.0,1,37.018649103647846,28,2324.616306,SAT,,0.131,
57,57,1,241.91660884190378,0,3600.0,-1,42.820496,0.0,1,241.91660884190378,28,2367.4368019999997,SAT,,0.117,
58,58,1,71.20826959104146,0,3600.0,-1,42.873251,0.0,1,71.20826959104146,29,2410.3100529999997,SAT,,0.113,
59,59,1,152.92629582575054,0,3600.0,-1,42.911863,0.0,1,152.92629582575054,29,2453.2219159999995,SAT,,0.106,
60,60,1,24.768649991844942,0,3600.0,-1,42.95004,0.0,1,24.768649991844942,30,2496.1719559999997,SAT,,0.111,
61,61,1,452.17786938692666,0,3600.0,-1,42.990321,0.0,1,452.17786938692666,30,2539.162277,SAT,,0.109,
62,62,1,35.754113184392814,0,3600.0,-1,43.043042,0.0,1,35.754113184392814,31,2582.2053189999997,SAT,,0.114,
